Marital_status,Course,Course_Name,Daytime_evening_attendance        ,Previous_qualification,Nationality,Mother_qualification,Father_qualification,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,Target 
1,9773,Journalism and Communication,1,1,1,38,37,1,0,1,19,16.2,0.3,Graduate
1,9670,Advertising and Marketing Management,1,1,1,37,38,1,0,1,21,9.4,-0.8,Graduate
1,9500,Nursing,1,3,1,3,37,1,0,0,28,15.5,2.8,Graduate
1,9238,Social Service,1,1,1,37,38,0,0,1,19,10.8,1.4,Graduate
1,9147,Management,1,1,1,37,37,1,0,1,18,12.4,0.5,Graduate
5,9500,Nursing,1,1,1,37,38,1,0,1,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,19,37,1,0,1,18,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,1,2,1,0,0,22,12.7,3.7,Graduate
1,9147,Management,1,1,1,37,37,1,0,0,19,12.4,0.5,Enrolled
1,9500,Nursing,1,1,1,19,1,1,0,1,18,13.9,-0.3,Graduate
1,9254,Tourism,1,1,1,37,37,0,0,0,20,15.5,2.8,Dropout
1,171,Animation and Multimedia Design,1,39,1,37,37,0,0,0,26,12.4,0.5,Dropout
1,9070,Communication Design,1,1,1,37,38,1,0,1,18,10.8,1.4,Graduate
1,9254,Tourism,1,1,1,1,38,1,0,1,21,10.8,1.4,Dropout
1,9500,Nursing,1,1,1,38,37,1,0,0,18,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,19,19,1,0,0,20,15.5,2.8,Graduate
1,9500,Nursing,1,1,1,38,19,1,0,0,18,15.5,2.8,Graduate
1,9147,Management,1,1,1,19,38,1,0,1,19,12.7,3.7,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,1,1,1,0,0,20,7.6,2.6,Dropout
1,9853,Basic Education,1,1,1,19,19,1,0,1,18,12.7,3.7,Graduate
1,9147,Management,1,1,1,37,37,1,0,1,20,10.8,1.4,Enrolled
1,8014,Social Service (evening attendance),0,1,1,19,11,1,0,0,22,7.6,2.6,Graduate
1,171,Animation and Multimedia Design,1,1,1,19,38,1,0,0,18,7.6,2.6,Enrolled
1,9991,Management (evening attendance),0,1,1,19,38,1,0,0,21,8.9,1.4,Graduate
1,9853,Basic Education,1,1,1,1,1,1,0,0,18,13.9,-0.3,Enrolled
1,9500,Nursing,1,1,1,19,19,1,0,0,18,12.7,3.7,Graduate
1,9070,Communication Design,1,1,1,12,19,1,0,1,18,8.9,1.4,Graduate
1,171,Animation and Multimedia Design,1,1,1,37,37,1,0,0,19,15.5,2.8,Dropout
1,9147,Management,1,1,1,1,19,1,0,0,19,10.8,1.4,Enrolled
1,9500,Nursing,1,1,1,38,1,1,0,0,19,16.2,0.3,Enrolled
1,9500,Nursing,1,1,1,1,37,1,0,0,19,10.8,1.4,Graduate
1,9147,Management,1,1,1,1,2,1,0,0,19,8.9,1.4,Enrolled
1,9254,Tourism,1,1,1,38,37,0,0,0,19,10.8,1.4,Dropout
1,9254,Tourism,1,1,1,38,37,1,0,1,21,8.9,1.4,Graduate
1,9773,Journalism and Communication,1,1,41,1,37,1,0,1,20,15.5,2.8,Graduate
1,9147,Management,1,1,1,19,19,1,0,1,20,11.1,0.6,Graduate
1,9991,Management (evening attendance),0,19,1,37,37,1,0,0,41,7.6,2.6,Graduate
4,9500,Nursing,1,40,1,37,37,1,0,0,32,12.4,0.5,Enrolled
1,9500,Nursing,1,1,1,38,1,1,0,0,18,10.8,1.4,Graduate
4,8014,Social Service (evening attendance),0,1,1,37,37,1,0,1,35,15.5,2.8,Graduate
1,9500,Nursing,1,1,1,37,37,0,0,0,32,16.2,0.3,Dropout
1,8014,Social Service (evening attendance),0,40,1,19,37,1,0,0,37,12.4,0.5,Graduate
2,9147,Management,1,3,1,3,37,1,0,0,30,12.7,3.7,Dropout
1,9773,Journalism and Communication,1,1,1,19,19,1,1,0,23,7.6,2.6,Graduate
1,9773,Journalism and Communication,1,1,1,3,1,1,0,1,20,15.5,2.8,Dropout
1,9670,Advertising and Marketing Management,1,1,1,19,37,1,1,0,21,9.4,-0.8,Graduate
1,9147,Management,1,1,1,38,19,1,1,0,19,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,1,19,1,1,1,18,10.8,1.4,Graduate
1,9119,Informatics Engineering,1,1,1,34,34,1,1,0,18,10.8,1.4,Dropout
1,9991,Management (evening attendance),0,1,1,1,1,1,1,0,24,12.4,0.5,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,1,37,1,1,0,22,12.7,3.7,Graduate
1,9254,Tourism,1,1,1,19,1,1,1,0,18,16.2,0.3,Dropout
1,9238,Social Service,1,1,1,37,37,1,0,0,18,9.4,-0.8,Graduate
1,9070,Communication Design,1,1,101,2,1,1,1,0,21,16.2,0.3,Graduate
4,9500,Nursing,1,1,1,37,37,1,0,0,38,16.2,0.3,Dropout
1,9556,Oral Hygiene,1,1,1,38,37,1,0,1,19,12.7,3.7,Graduate
6,9500,Nursing,1,1,1,37,37,1,0,0,36,16.2,0.3,Dropout
1,9085,Veterinary Nursing,1,1,1,1,1,1,0,0,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,19,19,1,0,0,19,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,42,1,19,38,0,0,0,21,8.9,1.4,Dropout
1,9500,Nursing,1,1,1,19,38,1,0,0,19,11.1,0.6,Enrolled
1,9238,Social Service,1,1,1,19,19,1,0,1,18,16.2,0.3,Graduate
2,9500,Nursing,1,3,1,37,19,1,0,0,45,13.9,-0.3,Enrolled
1,9147,Management,1,1,1,37,37,1,0,0,20,7.6,2.6,Dropout
1,9254,Tourism,1,1,1,19,1,1,0,0,18,13.9,-0.3,Graduate
1,9670,Advertising and Marketing Management,1,1,1,1,19,1,0,1,18,11.1,0.6,Graduate
1,9130,Equinculture,1,3,1,34,34,1,0,0,25,10.8,1.4,Dropout
1,9500,Nursing,1,1,1,1,1,1,0,0,19,10.8,1.4,Graduate
1,171,Animation and Multimedia Design,1,1,1,19,19,1,0,1,18,13.9,-0.3,Graduate
1,9254,Tourism,1,40,1,1,1,1,0,0,39,13.9,-0.3,Graduate
2,9003,Agronomy,1,1,1,38,37,1,0,0,29,15.5,2.8,Graduate
1,9853,Basic Education,1,1,1,19,19,1,0,0,18,13.9,-0.3,Enrolled
1,9070,Communication Design,1,3,1,37,2,0,0,0,23,10.8,1.4,Dropout
1,9853,Basic Education,1,1,1,1,37,1,0,0,21,12.7,3.7,Dropout
1,9238,Social Service,1,1,1,1,19,0,0,0,18,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,40,1,1,19,1,0,0,23,12.4,0.5,Graduate
1,9130,Equinculture,1,1,1,1,19,1,0,0,18,11.1,0.6,Graduate
2,8014,Social Service (evening attendance),0,19,1,37,37,1,0,0,32,9.4,-0.8,Graduate
2,9147,Management,1,1,1,19,37,0,0,0,29,10.8,1.4,Dropout
1,9238,Social Service,1,1,1,1,38,1,0,1,20,8.9,1.4,Graduate
1,9238,Social Service,1,1,1,34,34,0,0,0,28,9.4,-0.8,Dropout
1,9147,Management,1,3,1,38,38,1,0,0,27,10.8,1.4,Graduate
1,9500,Nursing,1,1,1,37,34,1,0,0,22,7.6,2.6,Graduate
2,9003,Agronomy,1,19,1,19,37,1,0,0,37,16.2,0.3,Enrolled
1,8014,Social Service (evening attendance),0,3,1,37,38,0,0,0,28,12.7,3.7,Dropout
2,9003,Agronomy,1,1,1,37,37,0,0,0,43,8.9,1.4,Dropout
1,9556,Oral Hygiene,1,1,1,37,37,0,0,0,32,10.8,1.4,Dropout
1,9238,Social Service,1,1,1,1,1,1,0,1,20,15.5,2.8,Enrolled
4,9500,Nursing,1,19,1,38,1,1,0,1,35,9.4,-0.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,37,37,1,0,0,21,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,19,19,1,0,1,18,12.4,0.5,Enrolled
1,9500,Nursing,1,1,1,3,38,1,0,1,18,16.2,0.3,Graduate
1,9238,Social Service,1,1,1,19,19,1,0,0,18,16.2,0.3,Graduate
1,8014,Social Service (evening attendance),0,39,1,19,37,1,0,0,22,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,1,1,1,0,0,19,10.8,1.4,Graduate
1,9147,Management,1,1,1,19,38,1,0,1,18,13.9,-0.3,Graduate
1,171,Animation and Multimedia Design,1,1,1,39,1,1,0,0,19,12.4,0.5,Dropout
1,9500,Nursing,1,1,1,19,1,1,0,1,18,11.1,0.6,Graduate
2,9991,Management (evening attendance),0,19,1,19,39,0,0,0,31,16.2,0.3,Dropout
2,8014,Social Service (evening attendance),0,19,1,1,19,1,0,1,33,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,19,38,1,0,1,19,9.4,-0.8,Graduate
1,9238,Social Service,1,1,1,38,38,1,0,1,18,12.7,3.7,Graduate
1,9147,Management,1,1,1,9,19,1,0,0,23,7.6,2.6,Graduate
1,9238,Social Service,1,1,1,38,38,1,0,0,20,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,38,38,1,0,0,18,9.4,-0.8,Graduate
1,9085,Veterinary Nursing,1,42,1,1,1,1,0,0,21,8.9,1.4,Enrolled
1,9238,Social Service,1,1,1,19,38,1,0,1,22,12.7,3.7,Graduate
1,9238,Social Service,1,1,1,1,19,1,0,0,20,9.4,-0.8,Graduate
1,9500,Nursing,1,3,1,19,38,1,0,0,23,7.6,2.6,Graduate
1,9773,Journalism and Communication,1,1,1,3,1,1,0,0,19,16.2,0.3,Graduate
1,9500,Nursing,1,1,1,1,37,1,0,0,19,10.8,1.4,Graduate
1,9991,Management (evening attendance),0,1,1,19,38,1,0,0,26,10.8,1.4,Dropout
1,9500,Nursing,1,1,1,1,37,1,0,0,18,16.2,0.3,Graduate
1,9119,Informatics Engineering,1,1,1,1,37,1,1,0,18,9.4,-0.8,Dropout
1,9003,Agronomy,1,39,1,38,37,1,1,0,20,16.2,0.3,Graduate
1,9670,Advertising and Marketing Management,1,1,1,3,1,1,1,0,19,15.5,2.8,Dropout
1,9991,Management (evening attendance),0,1,1,37,37,0,1,0,32,10.8,1.4,Dropout
2,9130,Equinculture,1,1,1,19,19,0,1,0,31,9.4,-0.8,Dropout
1,9119,Informatics Engineering,1,19,1,1,19,1,1,0,25,13.9,-0.3,Enrolled
1,9085,Veterinary Nursing,1,39,1,19,3,1,0,0,21,16.2,0.3,Graduate
2,9991,Management (evening attendance),0,1,1,37,37,0,0,0,31,12.7,3.7,Dropout
2,9853,Basic Education,1,1,1,37,37,1,0,0,34,16.2,0.3,Dropout
1,9238,Social Service,1,1,1,19,19,1,0,1,18,11.1,0.6,Graduate
1,9238,Social Service,1,1,1,19,19,1,0,0,19,12.4,0.5,Dropout
1,9670,Advertising and Marketing Management,1,42,1,19,37,1,0,0,21,8.9,1.4,Enrolled
1,9853,Basic Education,1,1,1,38,37,0,0,0,18,9.4,-0.8,Dropout
1,9254,Tourism,1,1,1,19,39,1,0,0,20,11.1,0.6,Graduate
1,9773,Journalism and Communication,1,1,1,38,37,1,0,0,20,15.5,2.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,38,38,1,0,1,18,11.1,0.6,Graduate
1,9238,Social Service,1,1,1,38,38,1,0,0,19,7.6,2.6,Graduate
1,9085,Veterinary Nursing,1,1,1,19,19,1,0,0,19,12.7,3.7,Enrolled
4,9130,Equinculture,1,1,1,3,1,1,0,1,30,11.1,0.6,Dropout
1,9238,Social Service,1,1,1,19,38,1,0,0,19,11.1,0.6,Graduate
1,9556,Oral Hygiene,1,1,1,38,37,1,0,0,19,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,1,37,1,0,1,19,12.7,3.7,Graduate
1,9085,Veterinary Nursing,1,1,1,19,38,1,0,0,19,12.4,0.5,Graduate
1,9238,Social Service,1,1,1,1,1,1,0,0,20,7.6,2.6,Graduate
1,9119,Informatics Engineering,1,1,1,19,37,1,1,0,25,13.9,-0.3,Dropout
1,9773,Journalism and Communication,1,1,1,19,19,1,1,0,19,12.4,0.5,Dropout
2,9853,Basic Education,1,1,1,37,19,1,0,1,34,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,38,37,1,0,1,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,1,1,1,0,1,18,9.4,-0.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,38,38,1,0,0,20,11.1,0.6,Graduate
1,9500,Nursing,1,1,1,19,37,1,0,1,20,10.8,1.4,Graduate
1,9991,Management (evening attendance),0,1,1,38,38,1,0,0,23,8.9,1.4,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,37,37,1,0,0,28,10.8,1.4,Dropout
1,9773,Journalism and Communication,1,1,1,37,19,1,0,0,18,15.5,2.8,Enrolled
1,9147,Management,1,1,1,19,38,1,0,0,19,16.2,0.3,Graduate
2,9147,Management,1,1,1,38,37,1,0,0,34,7.6,2.6,Dropout
2,9853,Basic Education,1,1,1,37,37,1,0,0,35,8.9,1.4,Dropout
1,9991,Management (evening attendance),0,40,1,37,37,1,0,0,32,12.4,0.5,Graduate
1,9254,Tourism,1,1,1,19,19,1,0,0,19,11.1,0.6,Graduate
1,9670,Advertising and Marketing Management,1,1,1,1,19,1,0,0,18,11.1,0.6,Graduate
2,9147,Management,1,1,1,37,37,0,0,0,35,9.4,-0.8,Dropout
1,8014,Social Service (evening attendance),0,1,1,1,12,1,1,1,24,12.4,0.5,Enrolled
1,9238,Social Service,1,1,1,19,37,1,0,1,20,13.9,-0.3,Graduate
1,9773,Journalism and Communication,1,1,11,19,19,1,1,1,18,16.2,0.3,Graduate
1,9500,Nursing,1,1,1,38,19,1,1,1,20,10.8,1.4,Graduate
1,9254,Tourism,1,1,1,1,19,0,1,0,18,9.4,-0.8,Dropout
1,9119,Informatics Engineering,1,1,1,19,19,1,1,1,18,12.4,0.5,Graduate
1,9670,Advertising and Marketing Management,1,1,1,19,37,1,1,1,20,9.4,-0.8,Graduate
1,9853,Basic Education,1,1,1,19,38,1,1,0,19,12.4,0.5,Dropout
1,9070,Communication Design,1,1,1,1,1,1,1,1,20,7.6,2.6,Enrolled
1,9238,Social Service,1,1,1,19,1,1,1,0,19,10.8,1.4,Graduate
1,9773,Journalism and Communication,1,1,1,36,37,1,1,0,20,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,19,19,1,1,0,22,11.1,0.6,Graduate
1,9119,Informatics Engineering,1,1,1,1,19,1,1,1,18,11.1,0.6,Enrolled
1,9500,Nursing,1,1,1,38,38,1,1,0,19,12.7,3.7,Graduate
1,9003,Agronomy,1,39,1,1,19,1,1,0,22,13.9,-0.3,Dropout
1,9119,Informatics Engineering,1,1,11,4,12,1,1,0,20,8.9,1.4,Graduate
2,9003,Agronomy,1,1,1,1,41,0,1,0,34,12.4,0.5,Dropout
2,8014,Social Service (evening attendance),0,19,1,1,1,1,1,0,24,16.2,0.3,Dropout
1,9670,Advertising and Marketing Management,1,1,1,34,34,1,1,0,26,7.6,2.6,Dropout
1,9500,Nursing,1,1,1,37,37,1,1,0,35,12.4,0.5,Dropout
1,9991,Management (evening attendance),0,1,1,2,37,1,1,0,22,7.6,2.6,Graduate
1,9254,Tourism,1,1,1,38,38,1,1,0,26,9.4,-0.8,Enrolled
1,9147,Management,1,1,1,1,19,1,1,0,19,8.9,1.4,Dropout
1,9254,Tourism,1,1,1,3,19,0,1,0,19,8.9,1.4,Dropout
1,171,Animation and Multimedia Design,1,39,1,3,3,1,1,0,20,15.5,2.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,3,3,1,1,0,21,11.1,0.6,Graduate
1,9773,Journalism and Communication,1,1,1,1,19,1,0,1,19,13.9,-0.3,Graduate
1,9773,Journalism and Communication,1,1,1,19,19,1,0,0,18,12.7,3.7,Graduate
1,9003,Agronomy,1,42,1,1,38,1,0,1,23,8.9,1.4,Graduate
1,9147,Management,1,1,1,19,38,1,0,1,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,37,38,1,0,0,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,38,38,1,0,0,19,10.8,1.4,Graduate
1,9147,Management,1,42,1,1,19,1,0,0,21,8.9,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,37,37,1,0,1,18,15.5,2.8,Graduate
1,9773,Journalism and Communication,1,1,1,38,37,1,0,1,24,10.8,1.4,Graduate
1,9500,Nursing,1,1,1,3,39,1,0,0,18,16.2,0.3,Dropout
1,9670,Advertising and Marketing Management,1,1,1,19,1,1,0,0,18,13.9,-0.3,Enrolled
1,9500,Nursing,1,1,1,19,37,1,0,0,20,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,1,1,1,19,1,0,0,19,9.4,-0.8,Enrolled
1,9773,Journalism and Communication,1,1,1,34,38,0,0,1,18,7.6,2.6,Dropout
1,9254,Tourism,1,1,1,1,19,1,0,1,19,10.8,1.4,Dropout
1,9853,Basic Education,1,1,1,1,38,1,0,0,19,10.8,1.4,Graduate
1,9238,Social Service,1,3,1,1,38,1,0,0,18,10.8,1.4,Graduate
1,9853,Basic Education,1,1,1,19,1,1,0,0,20,11.1,0.6,Enrolled
1,9500,Nursing,1,1,1,38,38,1,0,1,18,9.4,-0.8,Graduate
1,9556,Oral Hygiene,1,1,1,38,38,1,0,1,19,11.1,0.6,Graduate
1,9147,Management,1,1,1,3,38,1,0,0,18,13.9,-0.3,Enrolled
1,9500,Nursing,1,1,1,37,37,1,0,0,18,7.6,2.6,Graduate
1,9085,Veterinary Nursing,1,1,1,1,37,1,0,0,21,11.1,0.6,Enrolled
1,9254,Tourism,1,1,1,34,38,0,0,0,19,7.6,2.6,Dropout
1,9500,Nursing,1,1,1,1,1,1,0,0,21,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,1,1,4,1,1,0,0,18,11.1,0.6,Enrolled
1,9556,Oral Hygiene,1,1,1,19,38,1,0,1,18,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,1,1,1,0,0,18,11.1,0.6,Graduate
1,9130,Equinculture,1,1,1,3,1,0,0,0,23,10.8,1.4,Dropout
1,9238,Social Service,1,1,1,19,37,1,0,0,20,16.2,0.3,Enrolled
1,9500,Nursing,1,1,1,38,38,1,0,0,18,16.2,0.3,Graduate
1,9853,Basic Education,1,1,1,1,19,1,0,0,19,7.6,2.6,Enrolled
1,9500,Nursing,1,1,1,1,38,1,0,1,27,12.4,0.5,Enrolled
1,9147,Management,1,1,1,37,37,0,0,1,19,11.1,0.6,Enrolled
1,9130,Equinculture,1,1,1,1,19,1,0,0,21,15.5,2.8,Dropout
1,9500,Nursing,1,1,1,37,38,1,0,1,19,10.8,1.4,Graduate
1,9238,Social Service,1,1,1,37,37,1,0,1,21,13.9,-0.3,Graduate
1,9773,Journalism and Communication,1,1,1,19,19,1,0,0,18,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,19,38,1,0,1,20,12.7,3.7,Graduate
1,9853,Basic Education,1,1,1,37,37,1,0,1,18,9.4,-0.8,Graduate
1,9070,Communication Design,1,1,1,1,1,0,0,1,18,12.7,3.7,Dropout
1,9085,Veterinary Nursing,1,1,1,1,3,1,0,0,18,8.9,1.4,Graduate
1,9773,Journalism and Communication,1,1,1,1,1,1,0,1,18,16.2,0.3,Graduate
1,9500,Nursing,1,1,1,1,1,1,0,1,19,12.4,0.5,Enrolled
1,9085,Veterinary Nursing,1,42,1,19,38,0,0,0,23,8.9,1.4,Enrolled
1,9085,Veterinary Nursing,1,19,1,19,19,1,0,1,24,8.9,1.4,Graduate
1,171,Animation and Multimedia Design,1,1,1,1,1,1,0,0,19,10.8,1.4,Graduate
1,9500,Nursing,1,1,1,19,19,1,0,0,18,12.7,3.7,Graduate
1,9070,Communication Design,1,1,1,1,19,1,0,0,19,12.7,3.7,Graduate
1,9853,Basic Education,1,1,1,38,19,1,0,0,19,10.8,1.4,Dropout
1,9238,Social Service,1,1,1,1,38,1,0,1,20,11.1,0.6,Enrolled
1,9085,Veterinary Nursing,1,1,1,1,12,1,0,0,20,13.9,-0.3,Enrolled
1,9773,Journalism and Communication,1,1,1,34,37,1,0,0,26,7.6,2.6,Dropout
1,9254,Tourism,1,19,1,19,1,0,1,0,36,15.5,2.8,Dropout
1,171,Animation and Multimedia Design,1,1,1,1,1,0,1,0,19,10.8,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,19,37,0,1,0,27,15.5,2.8,Dropout
1,9119,Informatics Engineering,1,1,1,3,1,1,1,0,18,8.9,1.4,Dropout
1,9500,Nursing,1,1,1,37,38,1,1,1,18,10.8,1.4,Graduate
1,9070,Communication Design,1,1,1,38,38,1,1,0,28,12.4,0.5,Dropout
1,171,Animation and Multimedia Design,1,39,1,19,1,1,1,0,21,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,19,37,1,1,0,19,7.6,2.6,Graduate
1,9670,Advertising and Marketing Management,1,9,1,6,22,0,1,0,26,9.4,-0.8,Dropout
1,9119,Informatics Engineering,1,1,1,1,19,1,1,0,20,11.1,0.6,Dropout
1,9500,Nursing,1,1,1,38,38,1,1,0,19,12.7,3.7,Graduate
1,9147,Management,1,1,1,19,19,1,1,0,21,12.7,3.7,Dropout
1,9670,Advertising and Marketing Management,1,42,1,1,19,1,1,1,23,8.9,1.4,Graduate
1,8014,Social Service (evening attendance),0,38,1,38,37,1,1,0,29,11.1,0.6,Graduate
1,9500,Nursing,1,1,1,1,1,1,1,0,20,12.7,3.7,Graduate
1,9238,Social Service,1,1,1,1,19,1,1,0,18,15.5,2.8,Graduate
1,9773,Journalism and Communication,1,1,1,1,38,1,1,0,19,9.4,-0.8,Graduate
1,9556,Oral Hygiene,1,3,1,1,37,0,1,0,23,10.8,1.4,Dropout
1,171,Animation and Multimedia Design,1,1,1,38,1,1,1,0,21,13.9,-0.3,Dropout
1,9147,Management,1,1,1,1,1,1,1,0,18,15.5,2.8,Enrolled
1,171,Animation and Multimedia Design,1,1,1,37,19,1,1,1,18,10.8,1.4,Graduate
1,9070,Communication Design,1,1,1,19,37,0,1,0,21,9.4,-0.8,Dropout
1,9238,Social Service,1,1,1,1,1,1,1,0,22,11.1,0.6,Dropout
1,9556,Oral Hygiene,1,1,1,3,19,1,1,0,21,8.9,1.4,Graduate
1,9500,Nursing,1,1,1,38,19,0,1,0,32,16.2,0.3,Dropout
1,9003,Agronomy,1,3,1,1,19,1,1,0,27,15.5,2.8,Graduate
1,9500,Nursing,1,1,1,19,38,1,1,0,18,7.6,2.6,Graduate
1,9070,Communication Design,1,1,1,1,1,1,1,1,24,15.5,2.8,Graduate
1,9130,Equinculture,1,1,1,19,37,1,1,0,22,12.7,3.7,Dropout
1,9130,Equinculture,1,1,1,2,3,0,1,0,22,10.8,1.4,Dropout
1,9147,Management,1,1,1,37,37,1,1,0,19,13.9,-0.3,Graduate
1,9119,Informatics Engineering,1,1,1,37,13,1,1,0,19,7.6,2.6,Dropout
1,9085,Veterinary Nursing,1,1,1,1,19,1,1,0,21,10.8,1.4,Enrolled
1,9500,Nursing,1,1,1,1,1,1,0,1,18,9.4,-0.8,Graduate
1,9254,Tourism,1,1,1,3,19,1,0,0,18,9.4,-0.8,Graduate
1,171,Animation and Multimedia Design,1,1,1,19,19,1,0,0,20,16.2,0.3,Dropout
1,9238,Social Service,1,1,1,1,19,1,0,0,19,13.9,-0.3,Graduate
1,9773,Journalism and Communication,1,1,1,38,38,1,0,0,19,8.9,1.4,Graduate
1,9254,Tourism,1,1,1,12,1,1,0,1,18,12.4,0.5,Graduate
1,9130,Equinculture,1,1,1,1,1,1,0,0,20,16.2,0.3,Enrolled
1,9070,Communication Design,1,39,1,12,37,1,0,1,22,12.4,0.5,Graduate
2,9556,Oral Hygiene,1,19,1,37,38,1,0,0,31,12.4,0.5,Graduate
1,9853,Basic Education,1,1,1,19,19,1,0,1,19,16.2,0.3,Graduate
1,171,Animation and Multimedia Design,1,1,1,1,3,1,0,0,18,12.4,0.5,Enrolled
1,9254,Tourism,1,1,1,38,38,1,0,1,18,8.9,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,12,1,1,0,0,21,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,38,1,1,0,1,18,13.9,-0.3,Graduate
1,9147,Management,1,39,22,2,37,0,1,0,25,15.5,2.8,Dropout
1,9119,Informatics Engineering,1,1,41,1,3,1,1,0,21,11.1,0.6,Dropout
1,9500,Nursing,1,1,1,38,37,1,0,1,19,10.8,1.4,Graduate
1,9773,Journalism and Communication,1,1,1,38,1,1,0,0,19,10.8,1.4,Enrolled
1,9254,Tourism,1,1,1,11,34,1,0,0,22,7.6,2.6,Dropout
1,9147,Management,1,1,1,38,1,1,1,0,19,12.4,0.5,Graduate
1,8014,Social Service (evening attendance),0,19,1,37,37,1,0,0,58,11.1,0.6,Dropout
1,9238,Social Service,1,1,1,19,37,1,0,1,19,10.8,1.4,Graduate
1,9670,Advertising and Marketing Management,1,1,22,37,37,1,1,0,23,9.4,-0.8,Graduate
1,9773,Journalism and Communication,1,1,1,37,37,1,0,1,19,9.4,-0.8,Enrolled
1,9500,Nursing,1,1,1,19,1,1,0,0,18,13.9,-0.3,Graduate
1,9085,Veterinary Nursing,1,1,1,19,19,1,0,0,20,7.6,2.6,Graduate
1,9085,Veterinary Nursing,1,1,1,19,19,0,0,0,18,12.7,3.7,Dropout
1,9670,Advertising and Marketing Management,1,1,1,3,19,1,0,0,18,8.9,1.4,Graduate
1,9147,Management,1,1,1,19,19,1,0,1,18,11.1,0.6,Graduate
1,9130,Equinculture,1,1,1,38,38,1,0,0,24,11.1,0.6,Dropout
1,9853,Basic Education,1,1,1,37,37,1,0,0,18,10.8,1.4,Dropout
1,9147,Management,1,1,1,1,38,1,0,1,19,9.4,-0.8,Enrolled
1,9238,Social Service,1,1,1,19,38,1,0,1,19,8.9,1.4,Graduate
1,9254,Tourism,1,1,1,38,38,1,0,0,18,7.6,2.6,Graduate
1,9130,Equinculture,1,1,1,19,37,1,0,0,18,12.7,3.7,Enrolled
1,171,Animation and Multimedia Design,1,1,1,19,19,1,0,1,19,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,4,4,1,0,0,22,13.9,-0.3,Graduate
1,9254,Tourism,1,1,1,2,37,1,0,0,19,10.8,1.4,Enrolled
3,9238,Social Service,1,1,1,37,37,1,0,1,21,12.7,3.7,Enrolled
1,9773,Journalism and Communication,1,1,1,19,38,1,0,1,21,8.9,1.4,Graduate
1,9500,Nursing,1,1,1,38,38,1,0,1,18,10.8,1.4,Graduate
1,9853,Basic Education,1,1,1,1,12,1,0,0,20,10.8,1.4,Dropout
1,9254,Tourism,1,1,1,37,38,1,0,1,18,7.6,2.6,Enrolled
1,9070,Communication Design,1,1,1,1,38,1,0,0,19,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,1,38,1,0,1,18,11.1,0.6,Enrolled
1,9147,Management,1,1,41,41,1,0,1,0,26,11.1,0.6,Dropout
1,9119,Informatics Engineering,1,1,32,1,3,1,0,0,19,8.9,1.4,Enrolled
2,8014,Social Service (evening attendance),0,1,1,37,37,1,0,0,35,15.5,2.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,1,1,1,0,1,19,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,1,1,38,37,1,1,0,18,10.8,1.4,Graduate
1,9670,Advertising and Marketing Management,1,1,1,19,19,1,1,0,19,7.6,2.6,Graduate
1,171,Animation and Multimedia Design,1,1,1,1,1,1,1,0,25,12.4,0.5,Graduate
1,9254,Tourism,1,1,1,1,1,1,1,0,18,11.1,0.6,Graduate
1,9003,Agronomy,1,1,1,1,4,0,1,0,26,16.2,0.3,Dropout
